"","p1","o1","mz"
"313.10380",-0.00639544203856081,-0.00197375119003221,"313.10380"
"313.18529",-0.00244038417331783,0.0022329388634222,"313.18529"
"314.99220",-0.011615606855869,0.002633232056765,"314.99220"
"315.07809",0.000268077346636002,0.00280029209262109,"315.07809"
"315.11423",0.00263034515320219,0.0023119479773195,"315.11423"
"315.19759",-0.000289026918973939,0.00974529524509945,"315.19759"
"316.11724",-0.00586851987973282,0.00145547420072305,"316.11724"
"316.19099",-0.00216279381705663,0.00223717057539174,"316.19099"
"316.24038",0.00514861971650669,0.011200344754998,"316.24038"
"317.17657",0.00131534460488893,0.00325576151725676,"317.17657"
"317.21813",-0.0187434674424949,0.0129942023073064,"317.21813"
"317.25012",-0.00926544801203405,0.0104613708908229,"317.25012"
"318.00629",0.00642811340797574,0.00137991517235294,"318.00629"
"319.23323",0.0268469920250709,0.0446619399015068,"319.23323"
"320.08092",-0.000712803591387618,-0.00215603098436306,"320.08092"
"323.03356",0.0705199106175061,0.0102291195362218,"323.03356"
"323.18460",-0.00122454891165261,0.00065495692336952,"323.18460"
"323.26436",0.0204617108672587,0.0165963038773997,"323.26436"
"324.03124",0.00309246660495111,0.00378916807982655,"324.03124"
"325.03662",-0.0037556210498329,-9.52517989467003e-05,"325.03662"
"325.11964",-0.0200315661171825,0.00888977981266001,"325.11964"
"325.27649",0.012784693796811,0.016310524971524,"325.27649"
"326.07522",-0.00506184902591481,-0.00197299199816449,"326.07522"
"326.11905",-0.00725459858459368,0.0031249095226458,"326.11905"
"327.14525",-0.00202857159658417,0.00328383548197249,"327.14525"
"327.23533",-0.149418526636712,0.171174566908638,"327.23533"
"328.11595",-0.00203794034904208,0.00139431347141645,"328.11595"
"329.17217",8.82984611094417e-05,0.00537666518639279,"329.17217"
"329.25447",-0.0751736471411921,0.159215735417963,"329.25447"
"330.05162",-0.00183279798137469,0.00186585426922268,"330.05162"
"330.17934",0.000773911787228717,0.000778058725208395,"330.17934"
"331.07622",-0.00196741821794356,0.000102458089056594,"331.07622"
"331.16636",-0.00154633187046155,0.00390000530472708,"331.16636"
"331.19255",0.00133678021200599,0.00821502304274176,"331.19255"
"331.26575",-0.0239100824428755,0.128681170784003,"331.26575"
"333.09967",-0.140791165737055,0.00209511550927185,"333.09967"
"333.17928",0.00109228201087826,0.00247002949001088,"333.17928"
"333.21153",-0.00611995374509064,0.00911204228941046,"333.21153"
"334.00411",-0.0127100555273889,0.00500308263634007,"334.00411"
"334.06272",0.0047264783213108,0.00280766256956532,"334.06272"
"334.10342",-0.0378167348431123,0.00162912520144468,"334.10342"
"334.21827",-0.004171409275897,0.00871621286485537,"334.21827"
"335.05975",0.00852534563989713,0.000308014564541246,"335.05975"
"335.10070",-0.00711064669753801,0.000604257481623042,"335.10070"
"335.18454",0.00127181544490361,-0.000178161432379766,"335.18454"
"335.22741",-0.00741875798038243,0.0248522588572211,"335.22741"
"336.10056",0.00299585955661446,-0.00240250409600324,"336.10056"
"337.08568",-0.000617670906369124,0.00178322456033898,"337.08568"
"337.19786",-0.00554467448545523,0.00444534408427236,"337.19786"
"338.24422",0.00543870311276553,0.00891078709368796,"338.24422"
"339.06192",-0.000913493261905663,-0.000199086137663417,"339.06192"
"339.19892",0.00956146777541978,0.00453805475527436,"339.19892"
"339.25976",0.00368263704361431,0.0119996284803196,"339.25976"
"341.00442",-0.0259419570286003,0.00301149882294628,"341.00442"
"341.20825",-0.0230181419914701,0.00756783789172974,"341.20825"
"342.21560",-0.0107558361787426,0.00200795504984208,"342.21560"
"343.23100",-0.00199828564573012,0.0167066509386864,"343.23100"
"344.14128",-0.00208880348764059,0.000329848860201947,"344.14128"
"344.91448",-0.00175726103048428,0.00292672973856072,"344.91448"
"345.15753",0.00520493200831724,0.00129293817810607,"345.15753"
"346.05835",0.167057315061676,0.0240904210308267,"346.05835"
"346.13139",-0.00927673325194334,0.0018353059772683,"346.13139"
"347.04421",0.0294620701181879,0.0136599259375691,"347.04421"
"347.18968",0.00282237269912757,0.00507584472007594,"347.18968"
"347.22940",0.0091899420102092,0.00247626674151451,"347.22940"
"347.26459",0.00311364317190136,0.016607177940647,"347.26459"
"348.04820",0.00693946288268716,0.00444449651030697,"348.04820"
"348.09312",-0.00286121903244022,0.00130399841855915,"348.09312"
"348.15730",0.0100316769831747,0.00333404699009332,"348.15730"
"349.06316",-0.00469161060360616,0.000873601356066132,"349.06316"
"349.15669",-0.00116654534587234,0.00047502404132244,"349.15669"
"349.24412",0.00981620865718167,0.0051154118769414,"349.24412"
"349.98160",-0.00534265907001084,0.000606859787978784,"349.98160"
"350.04307",-0.0083029911411208,0.00123828251527682,"350.04307"
"350.11034",-0.010047633901959,0.00278940435235148,"350.11034"
"350.21050",0.00603663893347941,0.00345666252754552,"350.21050"
"351.06367",-0.00465124925362407,0.00098634825288259,"351.06367"
"351.11503",-0.00769812950786231,0.00103333100809396,"351.11503"
"351.20951",-0.00810501880692101,0.00698856431375997,"351.20951"
"352.21722",0.00207731569230132,0.00714142637548108,"352.21722"
"353.17007",-0.00829683061177725,0.00482259325052214,"353.17007"
"354.07361",-0.0182740805829839,0.000769530034190787,"354.07361"
"354.16326",0.00259496008263787,0.0033291595913025,"354.16326"
"354.22146",0.00837684401641929,0.00244124624532526,"354.22146"
"354.92963",-0.010623816709109,0.00109265038145233,"354.92963"
"355.03664",-0.0052019166468567,0.00138712563589791,"355.03664"
"355.08719",-0.00309429408005377,0.00133804092791448,"355.08719"
"355.18844",-0.0111017709442118,0.0129364918820873,"355.18844"
"355.26673",-0.00726749634059508,0.0142742287933866,"355.26673"
"356.11777",-0.0482316623777146,-0.0103859081287586,"356.11777"
"356.19355",-0.0079730869162961,0.00396490250807248,"356.19355"
"357.09568",-0.0157293220145436,0.00684097830990246,"357.09568"
"357.18863",0.00332353918015457,0.00456314971744194,"357.18863"
"357.28414",-0.00592130035060005,0.0198094697589842,"357.28414"
"358.28444",0.0110714521871136,0.00915634353122863,"358.28444"
"359.11698",-0.0119547174483968,0.00127096283339054,"359.11698"
"359.29803",0.00372895468916633,0.0100046000537898,"359.29803"
"359.99955",0.00106339860916095,0.000521411620624672,"359.99955"
"360.13188",-0.0105411690164111,-0.00251964491670958,"360.13188"
"360.23212",-0.000463230654701458,0.00248536574552235,"360.23212"
"360.89333",-0.00170683553135349,0.00146919245270725,"360.89333"
"360.99218",0.00346464937204115,0.0025430982857027,"360.99218"
"361.18574",-0.00180037891028466,0.00151893815515613,"361.18574"
"361.24541",-0.0100025178352191,0.0128349260363971,"361.24541"
"361.99215",-0.00292213846815781,0.00130500713500989,"361.99215"
"362.05713",0.0159727917434043,0.00664369551477789,"362.05713"
"362.24006",0.000864787370379159,0.00713222268401471,"362.24006"
"363.06209",0.00463766866438506,0.00326241604646696,"363.06209"
"363.20019",-0.0167488197612369,0.00509461289918737,"363.20019"
"363.25667",0.0115736519363101,0.0119964728170015,"363.25667"
"364.07173",-0.00143075644981919,0.00202224986198495,"364.07173"
"364.10861",-0.00693595543103051,-0.00121683185928859,"364.10861"
"364.25878",0.00758302475615874,0.00207203547316246,"364.25878"
"365.05778",-0.0165876151051145,0.000768491231428511,"365.05778"
"365.21128",-0.0069061243507948,0.00951166287116768,"365.21128"
"366.11247",-0.023515770519994,0.00258183825541508,"366.11247"
"366.21107",-0.0111768576183374,0.00648172649948419,"366.21107"
"367.02604",0.00177468106011255,-0.00124217266194845,"367.02604"
"367.11078",-0.0414567176282962,0.0101625541673277,"367.11078"
"367.24711",0.00239634512616898,0.00667852717833788,"367.24711"
"367.36479",0.00585435806449032,0.00565723128772977,"367.36479"
"368.22659",-0.00102663253936221,0.0027998259857983,"368.22659"
"368.25398",-0.00778048819932939,0.00192472229961229,"368.25398"
"369.02746",0.00145382499528963,0.000991045057284319,"369.02746"
"369.17296",-0.00430416202246807,0.00422786545992623,"369.17296"
"369.22685",0.00223042111131169,0.00363856172131622,"369.22685"
"371.18034",0.00621396823828418,0.00490791864130629,"371.18034"
"372.95314",-0.0159091406633318,-0.00111059490760539,"372.95314"
"373.19308",0.00333657928529614,0.00385607159631921,"373.19308"
"374.93171",-0.00856502287645705,0.000729792617374401,"374.93171"
"375.02950",-0.00112112635891361,0.00052065159135591,"375.02950"
"375.15770",0.000132369260858427,0.00381138782422585,"375.15770"
"375.22561",-0.00279176918850486,0.00215119342461568,"375.22561"
"376.10807",-0.0147031985104486,-0.00110389934038363,"376.10807"
"376.22254",-0.00154242774586649,0.000913737651499791,"376.22254"
"377.02824",-0.00177614940554613,0.0012036296442344,"377.02824"
"377.09185",-0.0724694834961029,-0.00359302723847995,"377.09185"
"377.16793",-0.00449384390227751,0.00196287734137939,"377.16793"
"377.22660",0.00903936595543104,0.00843209261531106,"377.22660"
"379.08625",-0.047661575392675,-0.000984755277370554,"379.08625"
"379.17189",-0.0063610261805841,0.00229992513277021,"379.17189"
"379.25272",0.00182865425759871,0.00553999002739787,"379.25272"
"380.06097",-0.000800574464296231,0.000947574658411368,"380.06097"
"381.10900",0.00106689054078465,0.00144800437149761,"381.10900"
"381.19180",-0.00551609956952881,0.00746490738492803,"381.19180"
"381.24562",0.00513353555465169,0.00255182008247145,"381.24562"
"381.98863",-0.00182969260199084,0.00378767484906244,"381.98863"
"382.10190",0.00214242243625939,0.00225420392389742,"382.10190"
"382.24432",0.000101932961932593,0.00325852379871879,"382.24432"
"382.98508",0.0013698819844574,0.00134638404728061,"382.98508"
"383.05906",0.00263826079389479,0.000475776172857979,"383.05906"
"383.11578",-0.00703267054768963,-0.00101934784322221,"383.11578"
"384.02497",0.000632430120862199,0.00252512471845959,"384.02497"
"384.22113",0.0100612189451571,0.00428309255925699,"384.22113"
"384.99492",0.00604244344309677,0.00221637121637281,"384.99492"
"385.17436",-0.00488798923890449,-0.00211176268620001,"385.17436"
"385.23213",0.00565380330514953,0.00237008878557882,"385.23213"
"385.26395",0.00736427070930016,0.00572128184961775,"385.26395"
"386.02100",-0.0174033104279565,0.000543580225572865,"386.02100"
"386.24176",0.00680802226401192,0.00674569432205413,"386.24176"
"387.01830",-0.0112186937776746,0.00164634614547589,"387.01830"
"387.15433",-0.00104526130543925,0.00164063954851341,"387.15433"
"387.19799",0.00130469435762766,0.00148170465380943,"387.19799"
"387.23940",-0.00210067068902925,0.00298137707921721,"387.23940"
"387.28203",0.00839031479166002,0.00879216589030391,"387.28203"
"388.92422",-0.00611371052348432,0.00290834755583629,"388.92422"
"389.02715",0.00157380277550922,0.000282477702290698,"389.02715"
"389.13911",-0.0115212080855224,0.00443721328601381,"389.13911"
"389.25091",-0.0701790615896243,0.0173085899986722,"389.25091"
"390.91768",-0.000984655878692957,0.00183962488020405,"390.91768"
"391.16668",-0.00360233065736922,0.00470083545008623,"391.16668"
"391.25725",-0.0478730201297013,0.0269402505897686,"391.25725"
"393.26732",-0.0215445869164423,0.0237657129257684,"393.26732"
"395.09829",-0.0186653972503271,0.000166351717506191,"395.09829"
"395.23402",0.00149011657205392,0.00716471518625787,"395.23402"
"395.28004",0.00234235393095837,0.000364927234904688,"395.28004"
"396.99733",-0.0022111176669098,0.000921746058119891,"396.99733"
"397.10519",-0.00115169245276054,-0.00114332587505318,"397.10519"
"397.18041",0.000387130173754139,0.00187346250548876,"397.18041"
"399.19367",-0.000644997697033181,0.003323948333743,"399.19367"
"399.26599",-0.000403052983452772,0.00742470832342227,"399.26599"
"400.00639",0.00620345603991374,0.000545999716122849,"400.00639"
"400.95777",-0.00569117853431298,-0.00139699603189753,"400.95777"
"401.15875",0.000183009295963365,0.00283288174911661,"401.15875"
"401.20991",-0.0117151735796831,0.00751395323179806,"401.20991"
"401.25893",0.00442928050252474,0.00317351234996956,"401.25893"
"401.29450",0.01460932894415,0.00640468217464062,"401.29450"
"401.99712",-0.0263479415713986,-0.000534066781983407,"401.99712"
"403.00789",-0.0184612440866072,0.00200841403265341,"403.00789"
"403.17632",-0.00954359313117462,0.000685811571181947,"403.17632"
"403.23092",-0.000867683846062534,0.00170613961005545,"403.23092"
"404.00007",-0.00748839468574376,0.0016439170408034,"404.00007"
"405.19580",0.00270656761632266,0.00530672529369681,"405.19580"
"405.24699",-0.00983095016500129,0.00772069374897686,"405.24699"
"406.01383",0.00189051691745032,0.000150921790252226,"406.01383"
"406.24548",-0.00205262750888061,0.00650615513014561,"406.24548"
"407.21511",0.00243735577412852,0.0096451816565138,"407.21511"
"407.25830",0.00952347415715567,0.0136396413918346,"407.25830"
"408.22321",0.00229909750937081,0.00473322206978129,"408.22321"
"409.24029",0.00514275665686179,0.0101455092584596,"409.24029"
"411.24127",-0.00226285301881474,0.00804946894030484,"411.24127"
"412.97040",0.000160211939676197,0.00320180473152217,"412.97040"
"413.24300",-0.0291906276958971,0.0089647108344729,"413.24300"
"414.24207",-0.00857760031981621,0.00415235739309376,"414.24207"
"415.16502",0.0036398155964887,0.00567590005144718,"415.16502"
"415.24590",-0.0226818918386578,0.0113621274117976,"415.24590"
"417.18307",0.00225327306179876,0.0103216109560591,"417.18307"
"417.26639",-0.00486718449047262,0.00296902631108825,"417.26639"
"419.20288",0.00366458625523805,0.00260918265587334,"419.20288"
"419.97410",-0.0169290548398015,0.00292072393911777,"419.97410"
"421.23898",-0.00466157501820809,0.00544400123142923,"421.23898"
"422.23555",0.000425708745817204,0.00429011804006003,"422.23555"
"423.19941",0.00220397297603724,0.00415843614340791,"423.19941"
"423.24845",-0.00645116008961493,0.00844045814623815,"423.24845"
"424.26140",0.00813222445561475,0.000382627866113483,"424.26140"
"425.26412",0.00277581946456454,0.00550494782947404,"425.26412"
"426.03131",-0.00495334296317263,0.0049436004495804,"426.03131"
"426.28722",0.00374070944536101,0.0042335465185857,"426.28722"
"427.02872",0.00401026257570117,0.000893440275785191,"427.02872"
"427.23371",-0.00392352587217104,0.00241391425435461,"427.23371"
"427.29445",0.0147446851158081,0.0107383207472469,"427.29445"
"428.04773",0.00140237310456605,-0.000742197333649126,"428.04773"
"428.29373",0.00442271197898144,0.00362222331763708,"428.29373"
"429.19940",-0.000944230702956396,0.0034753020514538,"429.19940"
"429.24939",-0.00256813446211674,0.000778286121285679,"429.24939"
"431.09540",0.00593164207080161,0.00501088159710902,"431.09540"
"431.14599",-0.0437338958449266,-0.00271016471880802,"431.14599"
"431.23646",-0.00467022003812339,0.00672136539255007,"431.23646"
"433.28228",-0.00112535607194367,0.00908901735582612,"433.28228"
"434.94933",-0.013112980452205,0.00338642766083617,"434.94933"
"435.22548",-0.00497790993576282,0.00278741872404579,"435.22548"
"435.30090",0.0117220517819116,0.0242269073675254,"435.30090"
"436.29651",-0.00119817271256267,0.00915403864010709,"436.29651"
"437.24879",-0.0244533014079806,0.00585428330572411,"437.24879"
"437.30500",-0.00590754086255472,0.00475164588335,"437.30500"
"438.25015",-0.0143934021918301,0.00628736999240207,"438.25015"
"439.09023",-0.0334051889792315,-0.000849923968194837,"439.09023"
"439.16373",-0.00704473060852243,0.00651717115827939,"439.16373"
"439.25232",-0.0320366697502515,0.0105255040898006,"439.25232"
"440.08219",-0.0120214638855568,0.000519095205728147,"440.08219"
"440.25292",-0.00491828665119477,0.00585247486307877,"440.25292"
"441.26616",-0.00865020356279758,0.00805879073847616,"441.26616"
"442.01068",-0.0147233206354787,0.00458026246538709,"442.01068"
"442.18881",0.00302505677603879,0.00263769064004949,"442.18881"
"442.26572",-0.0110791962598223,0.00168056043165809,"442.26572"
"443.01767",-0.0061964703056832,0.000373942008413306,"443.01767"
"443.28909",-0.00860254383081558,0.00101457498989461,"443.28909"
"445.05846",-0.00136270993686535,0.00132173076956641,"445.05846"
"445.18911",-0.00645264074649564,0.00128832175651889,"445.18911"
"445.24452",-0.000791471958531931,0.0040084654671681,"445.24452"
"447.19805",-0.000803127718025789,0.00179868674683335,"447.19805"
"447.23944",0.00135500294417894,0.00359984283225744,"447.23944"
"448.01008",-0.0160115778453655,0.00268980353045623,"448.01008"
"449.03437",0.00154439210992707,0.00181694953811303,"449.03437"
"449.28228",0.00647103961321278,0.00551328604793402,"449.28228"
"450.92824",-0.00764791519038341,0.00701097398704521,"450.92824"
"452.29078",-0.00420380131355347,0.015028623417676,"452.29078"
"453.02927",-0.00713370040152975,0.00157405449497375,"453.02927"
"453.08018",0.00629412229986242,0.00343296602929771,"453.08018"
"453.23981",-0.00233532810973521,0.00264708931174601,"453.23981"
"454.31266",-0.00277167187958989,0.0110429701225759,"454.31266"
"455.24166",0.000593969666723354,0.0027416282760948,"455.24166"
"455.32357",0.0037561558354034,0.00248180964924975,"455.32357"
"456.03776",-0.00507452401701287,-4.0273199229541e-05,"456.03776"
"457.23035",-0.00307945874771396,0.00233656777242201,"457.23035"
"457.28673",-0.00065770773565855,0.00723287955840178,"457.28673"
"457.33495",0.016329132402635,0.0017229387483073,"457.33495"
"458.28743",0.00355624940064051,0.00156216321761245,"458.28743"
"459.15528",0.00229198072317011,0.000176769903865434,"459.15528"
"459.30005",0.0159318604754928,0.0307669934975145,"459.30005"
"460.29913",-0.0106801471782696,0.0098231963022186,"460.29913"
"461.24762",0.00412062294254787,0.00164045702546123,"461.24762"
"461.31843",0.0159978863636042,0.0505423174951157,"461.31843"
"463.18136",0.00421268099242914,0.00382422543521716,"463.18136"
"463.32930",0.00755752464262325,0.0119256046751966,"463.32930"
"463.99499",-0.014897016679862,0.00707925592370257,"463.99499"
"464.31045",-0.00559218960754022,0.00684873851573348,"464.31045"
"465.30280",-0.00960069957027762,0.0228558288246045,"465.30280"
"466.00132",-0.00503891259194157,0.00138341141781978,"466.00132"
"466.12725",-0.00830794357058671,0.000105269507882284,"466.12725"
"467.30131",0.00253963699513729,0.00516184804003533,"467.30131"
"468.13408",0.00120071052246016,0.000372047159268843,"468.13408"
"469.05293",0.0117282632216024,0.0049504685926946,"469.05293"
"469.13786",-0.00158955564573836,0.00215461993892285,"469.13786"
"469.23863",-0.00691448458894921,0.00375524713170232,"469.23863"
"469.30565",0.011482423514152,0.00770688614972554,"469.30565"
"471.23987",-0.000505809666819268,-0.000560448650902512,"471.23987"
"472.91008",-0.00231560426136173,0.000858549438809483,"472.91008"
"473.26329",-0.0017901160773659,0.00362046960013881,"473.26329"
"475.05326",-0.00556774470276774,0.00160909129424163,"475.05326"
"475.29056",0.0168547555382328,0.0107415374250442,"475.29056"
"476.28757",-0.00423444190940063,0.00897089915945153,"476.28757"
"477.05020",-0.00735147443486849,0.002511134120845,"477.05020"
"477.23827",-0.00374575052008974,0.00247623112753045,"477.23827"
"477.31081",0.0161562576365642,0.0198136480829364,"477.31081"
"479.08812",0.000386752650821052,-0.00115723793425454,"479.08812"
"479.31806",-0.00416880497535478,0.00501421735659151,"479.31806"
"480.30899",-0.0092079314110933,0.0148682845517395,"480.30899"
"481.29290",-0.0208706172017088,0.00907895537380186,"481.29290"
"481.97728",0.0118968421390172,0.00430402650508113,"481.97728"
"482.28603",-0.00353454793474982,0.00566165490107965,"482.28603"
"483.29960",-0.0275176612574645,0.0305589461394395,"483.29960"
"485.23267",-0.000613825927754624,-0.000822006430331575,"485.23267"
"487.18398",-0.0101583324659751,0.000372829185737083,"487.18398"
"487.32091",-0.00357041679505804,0.00623162844280075,"487.32091"
"488.17311",-0.00458421739848198,-0.00201368229543878,"488.17311"
"489.34794",0.00706322221665887,0.00550684776266413,"489.34794"
"490.11396",-0.00410142399762395,-0.000380755995098645,"490.11396"
"491.03417",0.00363789598257598,0.000142319591570994,"491.03417"
"491.29265",0.00850221120470855,0.00655165570501699,"491.29265"
"492.29703",0.000837113723101817,0.00487237913292755,"492.29703"
"493.02888",0.00300981884752706,0.000368741940695533,"493.02888"
"493.30892",-0.00369461456729045,0.00503848496845931,"493.30892"
"495.05319",-0.00966861389482475,0.00448866183071087,"495.05319"
"495.31284",-0.000679765115797154,0.00489957045620355,"495.31284"
"496.27332",-0.00706719744537007,-0.00158087764283851,"496.27332"
"497.17494",0.0180722656982248,0.00166337991128175,"497.17494"
"497.26970",0.00948225887693744,0.00344417982432944,"497.26970"
"498.05432",-0.00051998872815487,0.00112662234793472,"498.05432"
"498.29123",0.00262762801533687,0.00608988150493292,"498.29123"
"499.29929",0.00873189277292967,0.00696785083475565,"499.29929"
"500.28519",-0.0144154973036222,0.0155898862178397,"500.28519"
"501.29451",0.00356722140498604,0.0043847149248251,"501.29451"
"502.22727",0.00113283824666767,0.00316884923146371,"502.22727"
"503.24128",0.000551330964939659,0.00410515422043815,"503.24128"
"504.17593",-0.00665835913049819,-0.00107386661705636,"504.17593"
"504.32039",0.000204114589344849,0.00450869549863438,"504.32039"
"507.29948",-0.0325729570831507,0.014645380808886,"507.29948"
"509.31570",-0.0163066533697511,0.0140462253245788,"509.31570"
"510.25561",-0.00394152553744578,-0.00299362511290119,"510.25561"
"510.32083",-0.00321588743671679,0.0108734256169801,"510.32083"
"512.08850",-0.000295028828996589,0.0015398019724364,"512.08850"
"512.27541",-0.0373414073714406,-0.00895803208921081,"512.27541"
"512.33923",0.00200819406619123,0.00626200236504649,"512.33923"
"513.34075",-0.001072928428179,0.00592664936407202,"513.34075"
"514.28949",-0.0233650228190046,0.0111537305449466,"514.28949"
"517.31668",-0.00190756305814514,0.00297401580503871,"517.31668"
"523.30152",0.00102809328096106,0.00628971550982151,"523.30152"
"524.28495",0.00336585062425551,0.0118241670044675,"524.28495"
"524.96404",-0.0111655984938159,0.000478822398155889,"524.96404"
"525.30691",0.00600798711122437,0.0100469877616574,"525.30691"
"526.29944",-0.00715233296419048,0.006295677317184,"526.29944"
"528.28041",0.00177807027194077,0.00269912217579065,"528.28041"
"529.30722",-0.000168698948157956,0.00548825687324161,"529.30722"
"530.30263",-0.0222094904275322,0.00333626314666743,"530.30263"
"531.29626",-0.0180147265804862,0.00358409984163807,"531.29626"
"537.49234",0.0137733636552882,0.0166172897353398,"537.49234"
"537.93286",-0.0185833405584305,0.000661554715638705,"537.93286"
"539.14372",-0.0484075669805715,-0.0039629476539307,"539.14372"
"539.92014",-0.00622540648752707,0.00173132796359963,"539.92014"
"540.05928",0.00467616602973181,0.00242988924473219,"540.05928"
"540.32488",0.00296521830908729,0.000324649765982524,"540.32488"
"541.05855",-0.00784469766598676,0.00196727399540519,"541.05855"
"541.32532",-0.00597180459067104,0.00317016988414602,"541.32532"
"542.33036",-0.000909872507082304,0.00331480746247845,"542.33036"
"543.33641",0.00726913588969579,0.00800847818753394,"543.33641"
"544.27174",-0.00213163273531631,0.00494570712702035,"544.27174"
"546.33971",-0.0184893180234977,-0.000518091796236807,"546.33971"
"547.31584",-0.00971018677165293,0.00656112040028715,"547.31584"
"548.32242",-0.0102669447427427,0.00276569010638895,"548.32242"
"549.17449",-0.00691334684783949,-0.000983901017895293,"549.17449"
"549.33717",0.00718859356228241,0.00337950490245701,"549.33717"
"557.46220",-0.00430189447820885,0.00961083478598036,"557.46220"
"558.06411",-0.0159348862771092,0.00132398251829609,"558.06411"
"559.10076",-0.00283993584872908,-0.000517034569769428,"559.10076"
"561.97735",-0.00565230902132663,0.00334459989513421,"561.97735"
"565.05211",-0.00333797751157724,0.00298145324350677,"565.05211"
"568.98818",-0.0030346274909413,0.00120259275957223,"568.98818"
"569.36000",0.00802755328966255,0.0036848969192811,"569.36000"
"571.30453",-0.010391814985213,0.00347563117202971,"571.30453"
"572.48232",-0.0219454148153318,-0.000256094933470253,"572.48232"
"573.31536",-0.00775299843774585,0.00396220362299957,"573.31536"
"573.49007",-0.0177492930170249,0.000787506465553095,"573.49007"
"578.30928",-0.0149946006646002,0.00814194273800017,"578.30928"
"580.30525",0.00324615186671124,0.00414641034009391,"580.30525"
"581.47009",-0.00583916609283562,0.00726359472941459,"581.47009"
"583.48622",-0.000491072521710634,0.0125973165258496,"583.48622"
"589.32937",0.000448254174335999,0.00237411554129192,"589.32937"
"590.23502",0.00769512556422811,-4.20034811275053e-06,"590.23502"
"592.31436",-0.0025707621172988,0.00467498738782378,"592.31436"
"592.86823",-0.00358940562486551,0.00338914839647195,"592.86823"
"595.22594",0.00970438810944687,-0.00100127658270846,"595.22594"
"599.32883",-0.0138887381142772,0.0234334911239518,"599.32883"
"599.45379",-0.00155801247883557,0.00331999070588215,"599.45379"
"599.92317",-0.0160634588103092,0.00464790946414759,"599.92317"
"601.14408",-0.0246222221887166,0.00102330421649527,"601.14408"
"602.14338",-0.0163369756280236,-0.00174367692037214,"602.14338"
"602.32754",-0.00178758992398956,0.00273076793703921,"602.32754"
"605.46719",-0.0114892319125723,0.00724428352372856,"605.46719"
"607.07739",-0.00310114287586615,0.00270075781546585,"607.07739"
"609.51452",-0.00599062303630239,0.0355504348628343,"609.51452"
"611.52904",0.0120120808328639,0.0349602317944531,"611.52904"
"612.23029",0.00545411639829183,-0.00271080219918823,"612.23029"
"613.08241",-0.00902905993639853,-0.000146738580761971,"613.08241"
"615.22613",0.00888556337865209,-0.00321795627456875,"615.22613"
"619.29701",-0.00601276809187049,0.00832193842320039,"619.29701"
"621.33088",-0.00536430429520734,0.00334386569977646,"621.33088"
"622.35960",-0.00116974807859059,0.00328287878371776,"622.35960"
"623.37170",-0.00282172568485912,0.00233523745238295,"623.37170"
"623.46795",0.00735682974739517,0.00593508826789748,"623.46795"
"625.51639",0.00428815897002432,0.00776213704549347,"625.51639"
"626.53658",-0.0172354362179743,0.00275406480333074,"626.53658"
"627.48248",-0.0265246986945605,0.0194217475399648,"627.48248"
"628.20172",0.00100970799176655,0.00170139532631388,"628.20172"
"629.20320",0.00100548414633843,0.00250514080814256,"629.20320"
"629.48699",0.0118726426958181,0.0234970865467778,"629.48699"
"630.48819",-0.00645163233209382,0.00954841518414886,"630.48819"
"631.19851",0.00596472794894761,-0.00369947129455891,"631.19851"
"632.19592",0.00517958394150167,0.000428063625119729,"632.19592"
"633.13028",0.00170850989018895,-0.00100014377322613,"633.13028"
"633.38091",-0.00200070408939803,0.00277921854772852,"633.38091"
"633.51323",-0.00384818672322924,0.0357336448072339,"633.51323"
"635.37672",0.000660555875642171,0.00259390041408669,"635.37672"
"635.53039",0.00989967146016452,0.0542576556998137,"635.53039"
"636.53303",-0.000566818553126006,0.029774703121124,"636.53303"
"637.54256",0.00172973379907152,0.0415657111613856,"637.54256"
"639.55838",0.00153816927516547,0.0136589693957661,"639.55838"
"640.31075",-0.00363394971497534,0.00451336554803568,"640.31075"
"641.09783",0.00211679060381144,0.00131955405543045,"641.09783"
"641.49380",0.00330031041950749,0.0045276722818356,"641.49380"
"643.47932",0.00347756154350021,0.00633857666419424,"643.47932"
"645.49404",0.0046369722484563,0.00522714494539349,"645.49404"
"648.38048",0.00633650903001633,-0.000977007271351431,"648.38048"
"649.10982",-0.00489352635018307,0.00253596891849657,"649.10982"
"651.12186",-0.00961435854629712,-0.000512482727698242,"651.12186"
"651.49041",-0.0449434558871324,0.0157755305375093,"651.49041"
"652.24612",0.0191136089801406,-0.00203273240065056,"652.24612"
"653.24858",0.0170730086865416,0.00192983260843861,"653.24858"
"653.49351",-0.0154880470897425,0.028289942853225,"653.49351"
"654.25875",0.000502827478599679,-0.00108067102055983,"654.25875"
"655.21643",0.0100245311706178,0.000326863881702992,"655.21643"
"655.50290",-0.0101663875590082,0.0346451969944391,"655.50290"
"656.58043",-0.00185049305874236,0.00689087061789616,"656.58043"
"661.53163",0.00840285434383883,0.0132888441571637,"661.53163"
"662.11596",0.00797366958616666,0.00113387697519315,"662.11596"
"663.11358",0.00191224072690685,0.000151056322591979,"663.11358"
"663.52654",-0.0045657199287425,0.00685464686930035,"663.52654"
"665.23110",-0.00797434017584272,-8.347372746314e-05,"665.23110"
"665.50997",0.00239414728217169,0.00989561342352337,"665.50997"
"666.16163",0.00297402128253307,0.00101582082538636,"666.16163"
"667.16320",0.00533939566498546,-0.000144371211735749,"667.16320"
