"","PC1","PC2","var"
"667.16320",-0.000338148340254134,-0.0213209271066158,"667.16320"
"668.15894",-0.0018088533955039,-0.0225258994084084,"668.15894"
"669.50211",0.0327062138342063,0.0252340137894033,"669.50211"
"670.17634",0.00244872844596561,-0.0207204004042718,"670.17634"
"670.48485",0.0211843677797941,0.0235169580599114,"670.48485"
"670.59474",0.0325412913954312,0.0226017643869672,"670.59474"
"671.07798",0.0054739731270267,-0.0370657396791927,"671.07798"
"671.48662",0.0260069627242079,0.0384017987541455,"671.48662"
"672.49974",0.0248722877819759,0.00740616929447035,"672.49974"
"673.09667",0.00340142446146421,-0.0328129965646235,"673.09667"
"673.48451",0.0408095359576354,0.0309709053160342,"673.48451"
"674.40205",0.0175614970242446,0.00584415982456363,"674.40205"
"675.15014",0.000658344127872072,-0.0136860624383581,"675.15014"
"675.22844",0.00369409509252171,-0.00874075222468535,"675.22844"
"678.51471",0.03870015567575,0.015511535179714,"678.51471"
"679.28496",0.0269336178652928,-0.0214467406989339,"679.28496"
"680.50607",0.0501631900139528,0.0201847181007521,"680.50607"
"680.58049",0.0250754146224832,0.0267608048210763,"680.58049"
"681.28212",0.00840118000308573,-0.0291380284910863,"681.28212"
"681.51658",0.0684717765088474,0.0303755159408524,"681.51658"
"682.26106",0.00598666030633118,-0.0133462719160538,"682.26106"
"682.59684",0.0442759519830263,0.0634909819129216,"682.59684"
"683.26949",-0.00544517329702372,-0.00959885812213637,"683.26949"
"684.53944",0.0480177699750239,0.0371611242744877,"684.53944"
"684.60960",0.0573729023098084,0.0593366333052143,"684.60960"
"685.54943",0.0567954680225227,0.03429977808182,"685.54943"
"686.14727",0.00678127818254282,-0.0304618267083681,"686.14727"
"687.06704",0.0092546060014477,-0.0536388967636224,"687.06704"
"687.16280",0.000666173174262643,0.000796725945404429,"687.16280"
"688.41153",0.00702186639950664,0.00239681407913211,"688.41153"
"689.06627",0.0137439023012585,-0.0402355100562504,"689.06627"
"689.42555",0.01264018699527,0.00380006574533961,"689.42555"
"689.51325",0.0239327243535763,0.017969500117221,"689.51325"
"691.20790",0.00280359625624707,-0.0213594880788164,"691.20790"
"691.47620",0.0174370971407269,0.0167096751519216,"691.47620"
"691.52367",0.0232869746759754,0.0155234864884136,"691.52367"
"692.20923",0.00373929814157344,-0.00483518573579936,"692.20923"
"693.46557",0.0228498169443353,0.0127320062080816,"693.46557"
"695.48115",0.0435059103104156,0.0174298746981913,"695.48115"
"697.49358",0.0266776163775787,0.0103171463686213,"697.49358"
"699.48108",0.0655420212443606,0.000749900096646972,"699.48108"
"700.50013",0.046861229646691,-0.00594667627519598,"700.50013"
"701.20007",0.00155725121552285,-0.00531481382782951,"701.20007"
"701.26650",0.00206945617450931,0.00266504250169104,"701.26650"
"702.27078",0.00751691377789764,-0.00385654432772763,"702.27078"
"702.50530",0.0638508474681888,0.0182253009280984,"702.50530"
"703.50439",0.0670768321108081,0.0199254518116218,"703.50439"
"705.50931",0.0642410068643947,0.0206260547850871,"705.50931"
"707.53461",0.045008110381103,0.0219454906819662,"707.53461"
"708.14881",-0.00691470198486818,-0.0131694333860254,"708.14881"
"709.54177",0.046203960157626,0.0178642839918831,"709.54177"
"711.48359",0.0221656829854902,0.00934505282636435,"711.48359"
"713.17939",0.00634139925126151,-4.12724429586546e-05,"713.17939"
"713.51549",0.0288282422740878,0.018334284918792,"713.51549"
"714.51493",0.0729876928188047,0.00264903254405934,"714.51493"
"716.52642",0.0392992472965673,0.0168642569705442,"716.52642"
"717.24050",0.0220999339544804,-0.0158183592879071,"717.24050"
"717.47152",0.0238346873653299,0.0160980997530265,"717.47152"
"718.24478",0.00611334333068434,-0.00946441064989368,"718.24478"
"718.47400",0.0127590274380419,-0.00742383508445478,"718.47400"
"719.24053",0.000769835446985338,-0.0051108738414467,"719.24053"
"719.48235",0.0166999771313263,0.0107691573597227,"719.48235"
"723.31450",0.00159830975953264,-0.0163380888936645,"723.31450"
"723.98869",0.0245363612394394,-0.00924152630263588,"723.98869"
"724.10067",0.000869363700084704,-0.0305014244945246,"724.10067"
"724.49645",0.0310618929741947,0.0104292599425818,"724.49645"
"725.49361",0.0304692849081609,0.0280742552702589,"725.49361"
"726.28489",0.00267904891040533,-0.0270397205726566,"726.28489"
"727.02298",0.00741128467580787,-0.0325898176500681,"727.02298"
"727.51047",0.038332538874684,-0.000121513183771984,"727.51047"
"728.45742",0.0111622783651884,0.0124756409910176,"728.45742"
"729.17032",-0.00307633514472933,-0.00398820186249004,"729.17032"
"729.28037",0.0039857949596242,-0.00823354442317709,"729.28037"
"730.15754",-0.00332054159763161,-0.00178323246766412,"730.15754"
"730.29718",-0.00349226383224191,-0.00440121853924269,"730.29718"
"730.51815",0.0156469629580014,0.0251700071556219,"730.51815"
"731.53502",0.0245854725260054,-0.0033700507714121,"731.53502"
"733.47411",0.0124806145091234,0.0248844993284934,"733.47411"
"733.55315",0.0319443329327126,0.0176069863735983,"733.55315"
"737.33839",0.00316240976314687,-0.0158451322286287,"737.33839"
"738.51239",0.103506941093852,-0.00956684510586439,"738.51239"
"738.66713",0.0429316701931092,0.00840252031906334,"738.66713"
"739.29325",0.0246914079095668,-0.00250396776118622,"739.29325"
"740.21859",0.00584474211319763,0.00497523180898099,"740.21859"
"740.52184",0.0659724388753496,-0.00870404002960157,"740.52184"
"742.53727",0.048993101185106,-0.0323167721982673,"742.53727"
"743.54642",0.0479614896378532,0.00430155336561875,"743.54642"
"745.50641",0.0408545835757091,0.0228767387499372,"745.50641"
"747.52206",0.0661407022120078,0.00914103275399454,"747.52206"
"748.16288",-0.00492077669493886,-0.0149387228344526,"748.16288"
"748.25621",0.00330002974758675,-0.01142015728596,"748.25621"
"749.52052",0.0224034836864492,-0.00918038008878882,"749.52052"
"750.53849",0.0043621625281732,0.000874386919400945,"750.53849"
"751.55860",0.00794240719431988,-0.0150193616653531,"751.55860"
"752.52937",0.0447095686057584,-0.00111846187067202,"752.52937"
"753.53070",0.0435976865430495,0.00159384198245708,"753.53070"
"755.52728",0.0328860452840731,0.0161240129797067,"755.52728"
"760.49874",0.0329983407006036,0.0185060933011379,"760.49874"
"761.50432",0.0232175263560298,-0.00324456723879288,"761.50432"
"762.51405",0.125364056042889,0.00452325385919636,"762.51405"
"763.21143",-0.00642927311096364,-0.0287929246635476,"763.21143"
"764.37337",-0.0198226159418462,-0.0113758148458606,"764.37337"
"764.52578",0.110778281191561,-0.00666169097139666,"764.52578"
"765.13053",-0.00255361825758681,-0.0208773413106923,"765.13053"
"765.37779",-0.00890606274759694,0.00545366736538831,"765.37779"
"766.54384",0.120229971310714,0.0299964190908367,"766.54384"
"767.54382",0.10141845693142,0.00672785049094231,"767.54382"
"769.32196",0.00103225372700926,-0.0219096223935277,"769.32196"
"769.56295",0.0405825582430879,-0.001598713921046,"769.56295"
"775.53683",0.0202114467949955,0.0173539404320923,"775.53683"
"776.54624",0.0434769553754881,-0.00320528095654574,"776.54624"
"779.54476",0.0194698136202193,0.0131759950861224,"779.54476"
"782.51608",0.0303417737073887,0.0050733464452912,"782.51608"
"790.54346",0.0980959723218241,0.0266398975160501,"790.54346"
"791.17308",0.00333862332706418,-0.0129844753108782,"791.17308"
"792.54305",0.0701526449001083,-0.0023559934394454,"792.54305"
"794.54400",0.0591589601948053,0.0143133796990311,"794.54400"
"796.53231",0.0349542398011064,0.0140184162715193,"796.53231"
"797.54582",0.0301444579395154,0.0157447573554458,"797.54582"
"798.54245",0.0198622246860791,0.02942674356921,"798.54245"
"799.22997",0.00787806655139606,-0.0101801853168502,"799.22997"
"799.54221",0.0136651573218292,0.0143500626507385,"799.54221"
"802.54829",0.00314178697561283,0.00581480878157874,"802.54829"
"803.54906",0.0262506334427676,0.00634618758899551,"803.54906"
"804.53665",0.0245958492662653,-0.00398746520107382,"804.53665"
"805.58260",0.0193153655876466,-0.0115378740262273,"805.58260"
"806.52693",0.0222057501787844,0.0259483116268778,"806.52693"
"807.27908",0.0027401682899807,-0.0242950618425718,"807.27908"
"807.51206",0.0236004824153554,0.0121867882452893,"807.51206"
"808.52691",0.0321982139020153,0.0127656336838799,"808.52691"
"809.52380",0.0131013875212654,0.00257888126060602,"809.52380"
"811.37495",0.00843597537792841,-0.0159302651569352,"811.37495"
"813.51669",0.029548783610929,-0.00643473552653604,"813.51669"
"814.51712",0.0396869045062664,0.0247343399919318,"814.51712"
"815.21881",0.0154998567871355,-0.0208222112583577,"815.21881"
"819.54236",0.0572572393018017,-0.00640516456222052,"819.54236"
"821.56261",0.0454583858669264,-0.00776266397914612,"821.56261"
"822.56590",0.0420447025499626,0.0025483861042613,"822.56590"
"823.56414",0.0324421048906484,-0.00794142890468136,"823.56414"
"826.56930",0.0343174340638777,0.0128769348511046,"826.56930"
"827.13855",0.0078082568333057,-0.0224782076953686,"827.13855"
"827.54217",0.0249302113028719,-0.00118038746883524,"827.54217"
"828.57382",0.0275501466810123,-0.0144358474225969,"828.57382"
"829.58228",0.0157652316406752,0.000185507304161134,"829.58228"
"830.51679",0.0298854980728712,0.0228549965180616,"830.51679"
"830.59880",0.0249161819477023,0.00442111622541559,"830.59880"
"833.51672",0.0336248609190096,-0.0049273427639548,"833.51672"
"834.53263",0.0713671112307288,0.0084307047402736,"834.53263"
"836.45609",0.0235221574020674,-0.0241777078430838,"836.45609"
"837.20979",0.00200160139746713,-0.0123800311458826,"837.20979"
"839.52911",0.0167456238112738,0.00956958005196354,"839.52911"
"843.53677",0.0608953189662545,0.0148438991461488,"843.53677"
"846.56509",0.0598171886406643,0.0145021661562854,"846.56509"
"847.55953",0.0532956584011831,0.00331715697695154,"847.55953"
"848.49220",0.0150507374891123,-0.00853977215741116,"848.49220"
"849.49233",0.0221091750560823,-0.00513723138326979,"849.49233"
"852.55975",0.032990624572429,-0.00175154585881044,"852.55975"
"853.58378",0.0172103344809464,0.0136914286502205,"853.58378"
"854.60637",0.03832117259206,-0.00959139466514818,"854.60637"
"855.60261",0.0150040104657593,0.0126020591311532,"855.60261"
"856.55620",0.0307915782947627,-0.00924605802770995,"856.55620"
"857.52563",0.0759280986892904,0.0262921434800227,"857.52563"
"859.52898",0.0356848179746438,-0.00213717417472188,"859.52898"
"860.55901",0.0134671771171489,-0.0111434124873543,"860.55901"
"861.35608",0.00465338268533317,-0.0156859315211714,"861.35608"
"861.54006",0.0411600126603756,-0.0156788197598579,"861.54006"
"862.35809",-0.00336812760441848,-0.0121690558383416,"862.35809"
"863.53334",0.0209471730549515,-0.00144783410890822,"863.53334"
"865.51216",0.0749279275843198,-0.00183272461212911,"865.51216"
"866.51847",0.0537116863798506,-0.000484716326671508,"866.51847"
"867.52505",0.0350659446957267,-0.0118136665003967,"867.52505"
"871.57649",0.0529377449892182,0.00943130296719945,"871.57649"
"872.57816",0.0382245398980376,0.000773112459257616,"872.57816"
"874.49085",0.0162625566826502,0.0158559461157849,"874.49085"
"874.61037",0.0303017632071312,0.00139581108512065,"874.61037"
"878.55311",0.0291105075508671,0.00132068982639989,"878.55311"
"879.53641",0.0339617204098265,-0.0163243926094491,"879.53641"
"880.56876",0.0158131373804799,-0.00429343930058545,"880.56876"
"881.54779",0.0463673421440304,0.00311717519097956,"881.54779"
"883.33671",0.00925433897905471,-0.000246226424364273,"883.33671"
"884.55033",0.0570211462052468,0.00187707895139972,"884.55033"
"885.55754",0.119405062831827,0.0369882252298933,"885.55754"
"886.55797",0.108028689424393,0.0169925569070496,"886.55797"
"890.54481",0.0247397549642041,0.00285532980346552,"890.54481"
"892.47366",0.0136761501689652,-0.00303462718569213,"892.47366"
"892.58199",0.0285157826827404,0.00316733592906068,"892.58199"
"894.58657",0.0634228967625431,-0.00768606338675969,"894.58657"
"895.59559",0.0468096921845569,0.00519987166187,"895.59559"
"895.74899",0.0646959606672432,0.0137295277969335,"895.74899"
"896.38695",-0.000908608703279218,-0.0123716982745313,"896.38695"
"897.61952",0.0166557538819565,-0.00559823909775665,"897.61952"
"897.76881",0.0501867426970424,0.0368209485742116,"897.76881"
"899.31531",0.00856378769791077,-0.0293745142330776,"899.31531"
"900.32036",0.00112795422656048,-0.0221622298992111,"900.32036"
"900.52398",0.0231666114357623,-0.00286931942579988,"900.52398"
"901.32998",0.00355650525064383,-0.0102164727325287,"901.32998"
"901.56228",0.0241448716592846,0.000591117326653822,"901.56228"
"902.53074",0.0417430372234375,0.0122171778734045,"902.53074"
"904.54694",0.0326348463345899,-0.00211594785808751,"904.54694"
"906.57368",0.0515248211935267,-0.0058215276454914,"906.57368"
"907.56862",0.0449593085750249,0.0100002167206513,"907.56862"
"908.58397",0.0220535665939596,0.00188625087722619,"908.58397"
"909.56312",0.0503364118738101,0.0150274321266801,"909.56312"
"910.55344",0.0475809010340319,-0.0100431787277777,"910.55344"
"911.56848",0.0642595865251501,-0.00954413394591181,"911.56848"
"912.57728",0.039630541106961,0.0052168198968942,"912.57728"
"913.58458",0.0262811894470463,0.00328404809360298,"913.58458"
"914.56951",0.0217989867050558,0.00984584962325617,"914.56951"
"917.53257",0.0121775391653141,0.0118048877563673,"917.53257"
"919.58212",0.040470917879205,0.00262997388437455,"919.58212"
"919.74551",0.0600473686388811,0.0100624181027949,"919.74551"
"920.60102",0.0467862732014333,-0.0177234726167006,"920.60102"
"921.76659",0.056792399483475,0.0299865534462462,"921.76659"
"922.60916",0.0486328866033873,-0.00736805323940433,"922.60916"
"923.62474",0.0251779826775885,-0.00882303223568113,"923.62474"
"923.77718",0.0560982435760572,0.0259711836802519,"923.77718"
"924.60310",0.0235973907639735,0.00561129126637551,"924.60310"
"925.54071",0.00434665875860464,-0.0214476310390476,"925.54071"
"926.60642",0.0201504885312663,0.0220322769161936,"926.60642"
"927.62343",0.0316610478230382,-0.0173692945626091,"927.62343"
"928.58529",0.0231101528154346,-0.000255519137536225,"928.58529"
"929.56068",0.0312393003236095,-0.00593688867299167,"929.56068"
"931.55973",0.0255070982470032,-0.00679521047764123,"931.55973"
"933.61578",0.0393392999305812,-0.00419848831318174,"933.61578"
"934.57369",0.0175803660703074,-0.00638932300790103,"934.57369"
"937.26500",0.00683198199041085,-0.00140923372136589,"937.26500"
"944.57408",0.0714541349312357,0.0012064748166818,"944.57408"
"945.75399",0.049479230601174,-4.0696261628368e-05,"945.75399"
"947.61492",0.07133380724186,-0.0080734592099849,"947.61492"
"947.77786",0.037373832806041,0.0115354681870964,"947.77786"
"949.53780",0.0137939739281972,0.010755596927777,"949.53780"
"952.58926",0.0159855024595797,-0.0122257398383448,"952.58926"
"956.58669",0.0206161877513324,-0.00102693507042454,"956.58669"
"957.59526",0.0260351262876899,0.00559944669129862,"957.59526"
"958.60543",0.0288396429212138,-0.00159595791601009,"958.60543"
"959.49265",0.0351414239920137,-0.0149062605396402,"959.49265"
"961.48371",0.0172737199264302,-0.0140576754755017,"961.48371"
"965.54183",0.0158992208936383,-0.000743144997292555,"965.54183"
"972.61592",0.0388478010155416,-0.0208789567049865,"972.61592"
"974.60019",0.0128282974261281,0.00520568292257004,"974.60019"
"981.54583",0.0103887847547217,0.0095898885708627,"981.54583"
"998.59900",0.0215522503015643,-0.00146914529823739,"998.59900"
"1021.48436",0.0280119620655145,-0.0135276841686898,"1021.48436"
"1036.79940",0.0425226929841435,0.0227090393551797,"1036.79940"
"1065.85148",0.0221569828861336,0.000641738171242283,"1065.85148"
"1074.54343",0.0125741824997977,-0.0133333199663818,"1074.54343"
"1088.63955",0.0163271802907712,-0.0186433591403798,"1088.63955"
"1112.53073",0.0240700262524385,-0.0104487419576876,"1112.53073"
"1149.50041",0.00103783262191174,-0.0223665834646764,"1149.50041"
